date,temp_om,location,temp_ms
2022-10-14,25.287499999999998,accra,26.9
2022-10-15,25.28333333333333,accra,27.2
2022-10-16,25.208333333333332,accra,27.4
2022-10-17,25.9875,accra,27.7
2022-10-18,25.991666666666664,accra,27.5
2022-10-19,25.95,accra,27.4
2022-10-20,26.087500000000002,accra,27.3
2022-10-21,26.22083333333333,accra,28.1
2022-10-22,26.491666666666664,accra,27.9
2022-10-23,26.820833333333336,accra,27.8
2022-10-24,27.041666666666668,accra,28.0
2022-10-25,26.208333333333332,accra,26.7
2022-10-26,26.333333333333332,accra,26.9
2022-10-27,26.787499999999998,accra,27.9
2022-10-28,26.941666666666666,accra,28.3
2022-10-29,27.058333333333334,accra,27.8
2022-10-30,27.05,accra,28.6
2022-10-31,27.5,accra,28.2
2022-11-01,26.933333333333334,accra,28.3
2022-11-02,27.09583333333333,accra,28.1
2022-11-03,27.175,accra,28.3
2022-11-04,27.0625,accra,28.2
2022-11-05,27.045833333333334,accra,28.5
2022-11-06,27.183333333333334,accra,28.3
2022-11-07,27.087500000000002,accra,28.3
2022-11-08,27.587500000000002,accra,28.4
2022-11-09,26.97083333333333,accra,29.1
2022-11-10,26.40833333333333,accra,27.3
2022-11-11,25.945833333333336,accra,27.2
2022-11-12,26.079166666666666,accra,27.4
2022-11-13,26.325,accra,26.9
2022-11-14,26.145833333333332,accra,27.9
2022-11-15,26.575,accra,28.2
2022-11-16,27.21666666666667,accra,28.3
2022-11-17,27.166666666666668,accra,27.8
2022-11-18,27.058333333333334,accra,27.9
2022-11-19,26.583333333333332,accra,28.3
2022-11-20,26.45,accra,27.9
2022-11-21,27.224999999999998,accra,27.7
2022-11-22,27.087500000000002,accra,27.8
2022-11-23,26.991666666666664,accra,27.6
2022-11-24,27.0,accra,28.0
2022-11-25,27.579166666666666,accra,27.6
2022-11-26,27.400000000000002,accra,28.4
2022-11-27,27.020833333333332,accra,27.8
2022-11-28,27.02916666666667,accra,27.4
2022-11-29,26.608333333333334,accra,28.3
2022-11-30,27.333333333333332,accra,28.7
2022-12-01,26.9375,accra,28.4
2022-12-02,26.741666666666664,accra,28.0
2022-12-03,25.691666666666666,accra,27.6
2022-12-04,27.025000000000002,accra,27.8
2022-12-05,27.683333333333334,accra,28.7
2022-12-06,27.416666666666668,accra,28.3
2022-12-07,27.020833333333332,accra,28.6
2022-12-08,26.97083333333333,accra,28.2
2022-12-09,27.245833333333334,accra,28.6
2022-12-10,27.304166666666664,accra,28.3
2022-12-11,27.554166666666664,accra,28.8
2022-12-12,27.454166666666666,accra,28.6
2022-12-13,27.65416666666667,accra,28.8
2022-12-14,27.1875,accra,28.9
2022-12-15,27.420833333333334,accra,28.8
2022-12-16,26.858333333333334,accra,28.4
2022-12-17,26.879166666666666,accra,28.7
2022-12-18,27.258333333333336,accra,28.4
2022-12-19,27.116666666666664,accra,28.6
2022-12-20,27.133333333333336,accra,29.2
2022-12-21,27.02916666666667,accra,28.7
2022-12-22,27.099999999999998,accra,28.2
2022-12-23,26.34166666666667,accra,28.4
2022-12-24,26.525000000000002,accra,27.8
2022-12-25,25.858333333333334,accra,28.1
2022-12-26,25.587500000000002,accra,27.4
2022-12-27,26.05,accra,27.8
2022-12-28,26.3625,accra,28.9
2022-12-29,27.179166666666664,accra,28.1
2022-12-30,26.870833333333334,accra,29.0
2022-12-31,26.995833333333334,accra,27.7
2019-01-01,27.558333333333334,kumasi,28.7
2019-01-02,27.05,kumasi,27.8
2019-01-06,27.629166666666666,kumasi,27.6
2019-01-07,27.558333333333334,kumasi,28.1
2019-01-08,27.808333333333334,kumasi,28.4
2019-01-09,27.525000000000002,kumasi,29.5
2019-01-11,26.22083333333333,kumasi,28.6
2019-01-13,27.666666666666668,kumasi,29.0
2019-01-16,27.71666666666667,kumasi,29.9
2019-01-17,27.09583333333333,kumasi,28.7
2019-01-19,26.370833333333334,kumasi,29.2
2019-01-20,26.045833333333334,kumasi,28.8
2019-01-21,27.045833333333334,kumasi,28.6
2019-01-22,26.849999999999998,kumasi,29.1
2019-01-23,27.09583333333333,kumasi,28.0
2019-01-24,26.587500000000002,kumasi,27.8
2019-01-25,26.383333333333336,kumasi,28.9
2019-01-26,27.683333333333334,kumasi,28.3
2019-01-28,27.270833333333332,kumasi,28.5
2019-01-29,27.150000000000002,kumasi,29.6
2019-01-30,27.837500000000002,kumasi,29.4
2019-01-31,26.78333333333333,kumasi,27.7
2019-02-01,26.21666666666667,kumasi,29.5
2019-02-02,26.0,kumasi,28.8
2019-02-03,26.47083333333333,kumasi,25.3
2019-02-04,26.337500000000002,kumasi,27.2
2019-02-05,26.079166666666666,kumasi,27.0
2019-02-06,26.02916666666667,kumasi,28.4
2019-02-07,27.041666666666668,kumasi,29.7
2019-02-08,27.2375,kumasi,28.1
2019-02-09,27.895833333333332,kumasi,28.9
2019-02-12,27.941666666666666,kumasi,28.1
2019-02-13,27.662499999999998,kumasi,28.2
2019-02-14,28.333333333333332,kumasi,29.0
2019-02-15,28.766666666666666,kumasi,30.0
2019-02-17,29.275000000000002,kumasi,29.5
2019-02-18,27.395833333333332,kumasi,27.6
2019-02-19,26.629166666666666,kumasi,28.2
2019-02-20,27.545833333333334,kumasi,28.8
2019-02-21,27.708333333333332,kumasi,29.6
2019-02-22,28.52916666666667,kumasi,30.6
2019-02-23,28.670833333333334,kumasi,29.9
2019-02-24,27.995833333333334,kumasi,29.6
2019-02-25,26.629166666666666,kumasi,28.2
2019-02-26,28.34166666666667,kumasi,29.8
2019-02-28,29.2375,kumasi,30.0
2019-03-02,27.55,kumasi,27.8
2019-03-03,28.97083333333333,kumasi,29.6
2019-03-04,28.141666666666666,kumasi,28.6
2019-03-05,27.84583333333333,kumasi,29.9
2019-03-07,27.504166666666666,kumasi,27.8
2019-03-08,26.608333333333334,kumasi,27.9
2019-03-10,26.383333333333336,kumasi,26.6
2019-03-11,27.5,kumasi,28.6
2019-03-12,28.2375,kumasi,29.2
2019-03-13,28.412499999999998,kumasi,29.7
2019-03-14,27.837500000000002,kumasi,29.2
2019-03-15,26.679166666666664,kumasi,28.3
2019-03-18,26.945833333333336,kumasi,28.8
2019-03-19,26.891666666666666,kumasi,29.2
2019-03-20,26.75,kumasi,28.8
2019-03-21,26.96666666666667,kumasi,28.4
2019-03-22,26.34583333333333,kumasi,26.6
2019-03-23,26.53333333333333,kumasi,27.8
2019-03-24,27.412499999999998,kumasi,28.8
2019-03-25,26.21666666666667,kumasi,27.6
2019-03-26,27.116666666666664,kumasi,28.6
2019-03-27,27.320833333333336,kumasi,29.2
2019-03-28,27.566666666666666,kumasi,29.3
2019-03-29,27.129166666666666,kumasi,27.5
2019-03-31,26.933333333333334,kumasi,28.3
2019-04-01,27.15416666666667,kumasi,29.1
2019-04-02,27.175,kumasi,28.5
2019-04-03,27.44583333333333,kumasi,28.9
2019-04-04,27.4875,kumasi,29.3
2019-04-05,26.787499999999998,kumasi,27.8
2019-04-06,27.287499999999998,kumasi,29.2
2019-04-07,26.695833333333336,kumasi,28.1
2019-04-08,25.8,kumasi,26.2
2019-04-09,26.329166666666666,kumasi,27.9
2019-04-11,25.866666666666664,kumasi,27.5
2019-04-14,26.254166666666666,kumasi,27.8
2019-04-15,26.558333333333334,kumasi,26.4
2019-04-16,26.479166666666668,kumasi,29.1
2019-04-17,26.412499999999998,kumasi,28.4
2019-04-19,26.566666666666666,kumasi,28.4
2019-04-21,26.7375,kumasi,28.6
2019-04-22,26.974999999999998,kumasi,29.3
2019-04-23,26.695833333333336,kumasi,28.2
2019-04-24,25.941666666666666,kumasi,26.3
2019-04-26,26.1125,kumasi,27.2
2019-04-27,26.308333333333334,kumasi,27.7
2019-04-28,27.34166666666667,kumasi,29.0
2019-04-29,27.325,kumasi,29.3
2019-04-30,27.108333333333334,kumasi,28.8
2019-05-01,26.366666666666664,kumasi,26.9
2019-05-02,26.21666666666667,kumasi,28.3
2019-05-04,25.883333333333336,kumasi,27.4
2019-05-05,27.583333333333332,kumasi,28.5
2019-05-06,26.641666666666666,kumasi,28.6
2019-05-07,26.954166666666666,kumasi,28.7
2019-05-08,27.070833333333336,kumasi,28.3
2019-05-09,27.0125,kumasi,28.0
2019-05-10,26.329166666666666,kumasi,27.7
2019-05-11,26.0625,kumasi,26.9
2019-05-12,26.808333333333334,kumasi,27.2
2019-05-13,26.2625,kumasi,26.9
2019-05-14,26.041666666666668,kumasi,27.4
2019-05-16,25.170833333333334,kumasi,25.9
2019-05-17,25.954166666666666,kumasi,28.4
2019-05-18,26.775000000000002,kumasi,28.2
2019-05-19,26.675,kumasi,28.3
2019-05-21,25.833333333333332,kumasi,26.2
2019-05-23,25.416666666666668,kumasi,24.1
2019-05-24,26.129166666666666,kumasi,24.7
2019-05-26,25.691666666666666,kumasi,27.1
2019-05-27,25.295833333333334,kumasi,27.7
2019-05-28,26.020833333333332,kumasi,27.8
2019-05-29,26.09583333333333,kumasi,28.2
2019-06-01,24.075,kumasi,26.0
2019-06-02,24.59583333333333,kumasi,26.6
2019-06-05,25.008333333333336,kumasi,26.1
2019-06-06,25.8625,kumasi,26.9
2019-06-08,24.070833333333336,kumasi,25.4
2019-06-09,24.995833333333334,kumasi,26.2
2019-06-13,24.983333333333334,kumasi,27.6
2019-06-14,24.258333333333336,kumasi,24.8
2019-06-15,24.325,kumasi,26.4
2019-06-16,24.354166666666668,kumasi,25.6
2019-06-17,25.433333333333334,kumasi,27.4
2019-06-19,26.416666666666668,kumasi,27.9
2019-06-20,25.829166666666666,kumasi,27.6
2019-06-21,25.275000000000002,kumasi,28.0
2019-06-23,24.004166666666666,kumasi,24.7
2019-06-25,23.6125,kumasi,24.4
2019-06-28,24.045833333333334,kumasi,27.2
2019-06-29,24.308333333333334,kumasi,26.8
2019-06-30,24.979166666666668,kumasi,26.8
2019-07-01,25.058333333333334,kumasi,26.6
2019-07-02,25.258333333333336,kumasi,26.7
2019-07-03,25.400000000000002,kumasi,26.9
2019-07-05,24.816666666666666,kumasi,25.7
2019-07-06,24.179166666666664,kumasi,25.9
2019-07-07,24.337500000000002,kumasi,25.6
2019-07-08,23.233333333333334,kumasi,24.1
2019-07-10,24.02916666666667,kumasi,24.9
2019-07-11,24.2375,kumasi,25.4
2019-07-12,22.400000000000002,kumasi,24.9
2019-07-14,24.616666666666664,kumasi,25.1
2019-07-15,24.09166666666667,kumasi,25.3
2019-07-16,23.958333333333332,kumasi,25.5
2019-07-17,24.383333333333336,kumasi,25.8
2019-07-18,24.45,kumasi,25.2
2019-07-21,24.099999999999998,kumasi,25.4
2019-07-22,24.070833333333336,kumasi,26.8
2019-07-23,24.358333333333334,kumasi,25.4
2019-07-24,23.929166666666664,kumasi,25.3
2019-07-25,24.65833333333333,kumasi,26.2
2019-07-26,24.183333333333334,kumasi,25.5
2019-07-27,24.587500000000002,kumasi,26.7
2019-07-28,24.020833333333332,kumasi,25.8
2019-07-29,24.016666666666666,kumasi,25.8
2019-07-30,23.620833333333334,kumasi,24.8
2019-07-31,24.208333333333332,kumasi,25.3
2019-08-01,24.266666666666666,kumasi,25.8
2019-08-02,23.579166666666666,kumasi,25.1
2019-08-03,23.545833333333334,kumasi,25.2
2019-08-04,24.041666666666668,kumasi,25.1
2019-08-05,24.183333333333334,kumasi,25.4
2019-08-06,23.587500000000002,kumasi,24.6
2019-08-07,23.462500000000002,kumasi,26.3
2019-08-08,24.083333333333332,kumasi,26.4
2019-08-09,23.97083333333333,kumasi,24.5
2019-08-10,24.125,kumasi,25.2
2019-08-11,24.675,kumasi,26.3
2019-08-12,23.625,kumasi,24.7
2019-08-14,24.366666666666664,kumasi,25.6
2019-08-16,24.558333333333334,kumasi,25.8
2019-08-17,24.46666666666667,kumasi,26.1
2019-08-19,24.616666666666664,kumasi,25.1
2019-08-21,24.337500000000002,kumasi,25.8
2019-08-22,24.6125,kumasi,27.1
2019-08-24,23.416666666666668,kumasi,24.5
2019-08-25,23.629166666666666,kumasi,25.2
2019-08-26,24.104166666666668,kumasi,26.6
2019-08-27,24.504166666666666,kumasi,25.6
2019-08-29,24.070833333333336,kumasi,25.4
2019-08-30,24.366666666666664,kumasi,25.8
2019-09-01,23.90416666666667,kumasi,24.1
2019-09-04,24.4875,kumasi,25.9
2019-09-05,24.3,kumasi,25.4
2019-09-06,24.675,kumasi,26.0
2019-09-09,23.379166666666666,kumasi,25.6
2019-09-10,24.708333333333332,kumasi,26.3
2019-09-12,24.0625,kumasi,26.9
2019-09-13,24.495833333333334,kumasi,25.0
2019-09-15,24.2375,kumasi,26.5
2019-09-16,25.0625,kumasi,27.1
2019-09-18,24.495833333333334,kumasi,25.6
2019-09-23,24.695833333333336,kumasi,25.8
2019-09-24,25.191666666666666,kumasi,26.9
2019-09-28,24.491666666666664,kumasi,24.9
2019-09-29,24.787499999999998,kumasi,26.1
2019-09-30,24.2625,kumasi,24.9
2019-10-03,24.46666666666667,kumasi,26.2
2019-10-05,22.95,kumasi,24.6
2019-10-06,24.495833333333334,kumasi,25.7
2019-10-08,23.733333333333334,kumasi,26.1
2019-10-09,23.95,kumasi,26.0
2019-10-11,23.808333333333334,kumasi,26.2
2019-10-13,23.804166666666664,kumasi,26.4
2019-10-14,24.804166666666664,kumasi,25.2
2019-10-15,24.745833333333334,kumasi,26.6
2019-10-16,25.266666666666666,kumasi,27.1
2019-10-19,23.983333333333334,kumasi,25.2
2019-10-21,24.358333333333334,kumasi,27.1
2019-10-23,24.47083333333333,kumasi,25.3
2019-10-24,25.308333333333334,kumasi,27.2
2019-10-26,24.40416666666667,kumasi,26.7
2019-10-31,24.650000000000002,kumasi,27.6
2019-11-01,25.516666666666666,kumasi,28.6
2019-11-02,24.995833333333334,kumasi,25.8
2019-11-08,25.97083333333333,kumasi,26.7
2019-11-12,25.525000000000002,kumasi,28.6
2019-11-14,25.120833333333334,kumasi,27.8
2019-11-15,25.945833333333336,kumasi,28.2
2019-11-17,25.958333333333332,kumasi,27.6
2019-11-18,27.0,kumasi,28.1
2019-11-19,26.929166666666664,kumasi,29.8
2019-11-20,25.787499999999998,kumasi,29.4
2019-11-23,26.245833333333334,kumasi,28.3
2019-11-28,27.15416666666667,kumasi,28.2
2019-11-30,27.141666666666666,kumasi,31.7
2019-12-05,26.358333333333334,kumasi,29.5
2019-12-09,25.441666666666666,kumasi,27.7
2019-12-10,25.9375,kumasi,29.1
2019-12-13,25.925,kumasi,27.7
2019-12-14,25.995833333333334,kumasi,27.7
2019-12-25,26.320833333333336,kumasi,30.8
2019-12-26,26.295833333333334,kumasi,30.9
2019-12-27,27.09583333333333,kumasi,28.1
2019-12-29,27.541666666666668,kumasi,28.8
2019-12-30,27.724999999999998,kumasi,29.9
2019-12-31,27.22083333333333,kumasi,29.1
2022-01-01,28.266666666666666,kumasi,27.9
2022-01-02,28.099999999999998,kumasi,28.1
2022-01-03,28.02916666666667,kumasi,27.9
2022-01-04,27.791666666666668,kumasi,27.5
2022-01-05,26.84583333333333,kumasi,27.1
2022-01-06,28.254166666666666,kumasi,28.4
2022-01-07,28.925,kumasi,28.5
2022-01-08,28.287499999999998,kumasi,28.4
2022-01-09,28.3625,kumasi,28.5
2022-01-10,27.895833333333332,kumasi,28.2
2022-01-11,28.195833333333336,kumasi,28.0
2022-01-12,27.412499999999998,kumasi,27.7
2022-01-13,28.087500000000002,kumasi,28.4
2022-01-14,28.704166666666666,kumasi,28.6
2022-01-15,28.3,kumasi,27.9
2022-01-16,27.675,kumasi,27.4
2022-01-17,27.070833333333336,kumasi,28.7
2022-01-18,27.59166666666667,kumasi,27.4
2022-01-19,27.370833333333334,kumasi,27.6
2022-01-20,27.15833333333333,kumasi,26.2
2022-01-21,27.016666666666666,kumasi,30.2
2022-01-22,27.604166666666668,kumasi,28.0
2022-01-23,27.333333333333332,kumasi,27.2
2022-01-24,27.166666666666668,kumasi,27.4
2022-01-25,27.570833333333336,kumasi,27.4
2022-01-26,27.8875,kumasi,31.7
2022-01-27,27.77916666666667,kumasi,28.4
2022-01-28,28.224999999999998,kumasi,28.2
2022-01-29,28.84166666666667,kumasi,28.8
2022-01-30,28.358333333333334,kumasi,28.0
2022-01-31,27.133333333333336,kumasi,27.2
2022-02-01,27.3625,kumasi,27.2
2022-02-02,27.354166666666668,kumasi,31.3
2022-02-03,27.8,kumasi,27.8
2022-02-04,28.2375,kumasi,28.3
2022-02-05,28.724999999999998,kumasi,28.8
2022-02-06,28.554166666666664,kumasi,28.9
2022-02-07,28.916666666666668,kumasi,28.5
2022-02-08,29.212500000000002,kumasi,28.7
2022-02-09,29.495833333333334,kumasi,29.3
2022-02-10,29.583333333333332,kumasi,29.5
2022-02-11,29.079166666666666,kumasi,29.6
2022-02-12,27.224999999999998,kumasi,28.2
2022-02-13,27.129166666666666,kumasi,26.4
2022-02-14,26.825,kumasi,26.9
2022-02-15,27.870833333333334,kumasi,27.8
2022-02-16,29.166666666666668,kumasi,29.0
2022-02-17,27.858333333333334,kumasi,29.4
2022-02-18,27.912499999999998,kumasi,27.0
2022-02-19,27.641666666666666,kumasi,27.9
2022-02-20,27.054166666666664,kumasi,26.2
2022-02-21,27.079166666666666,kumasi,31.2
2022-02-22,28.075,kumasi,31.3
2022-02-23,28.65833333333333,kumasi,28.7
2022-02-24,28.883333333333336,kumasi,28.6
2022-02-25,28.145833333333332,kumasi,28.7
2022-02-26,27.912499999999998,kumasi,27.5
2022-02-27,27.354166666666668,kumasi,28.6
2022-02-28,27.59166666666667,kumasi,28.1
2022-03-01,27.608333333333334,kumasi,27.0
2022-03-02,26.258333333333336,kumasi,25.6
2022-03-03,26.679166666666664,kumasi,31.2
2022-03-04,26.3125,kumasi,26.6
2022-03-05,26.875,kumasi,26.3
2022-03-06,26.712500000000002,kumasi,27.4
2022-03-07,26.991666666666664,kumasi,26.6
2022-03-08,26.120833333333334,kumasi,31.2
2022-03-09,26.379166666666666,kumasi,30.8
2022-03-10,28.27916666666667,kumasi,28.3
2022-03-11,27.34583333333333,kumasi,27.3
2022-03-12,27.183333333333334,kumasi,26.6
2022-03-13,26.0,kumasi,30.3
2022-03-14,25.525000000000002,kumasi,26.8
2022-03-15,25.875,kumasi,25.4
2022-03-16,27.233333333333334,kumasi,26.6
2022-03-17,25.758333333333336,kumasi,26.0
2022-03-18,27.5625,kumasi,30.3
2022-03-19,26.354166666666668,kumasi,29.0
2022-03-20,25.854166666666668,kumasi,26.3
2022-03-21,26.325,kumasi,26.3
2022-03-22,26.266666666666666,kumasi,25.7
2022-03-23,26.891666666666666,kumasi,31.1
2022-03-24,26.5,kumasi,28.8
2022-03-25,26.537499999999998,kumasi,26.2
2022-03-26,26.066666666666666,kumasi,26.5
2022-03-27,26.412499999999998,kumasi,29.9
2022-03-28,27.349999999999998,kumasi,27.2
2022-03-29,27.625,kumasi,30.3
2022-03-30,27.0625,kumasi,27.3
2022-03-31,26.775000000000002,kumasi,26.8
2022-04-01,26.004166666666666,kumasi,26.6
2022-04-02,26.175,kumasi,29.8
2022-04-03,26.133333333333336,kumasi,30.7
2022-04-04,25.72083333333333,kumasi,26.6
2022-04-05,27.354166666666668,kumasi,29.1
2022-04-06,25.925,kumasi,26.7
2022-04-07,26.05,kumasi,30.5
2022-04-08,27.941666666666666,kumasi,27.1
2022-04-09,26.558333333333334,kumasi,27.9
2022-04-10,26.504166666666666,kumasi,27.1
2022-04-11,27.3625,kumasi,30.5
2022-04-12,26.358333333333334,kumasi,28.2
2022-04-13,25.900000000000002,kumasi,28.3
2022-04-14,26.254166666666666,kumasi,26.3
2022-04-15,25.879166666666666,kumasi,27.3
2022-04-16,25.125,kumasi,25.6
2022-04-17,25.2,kumasi,28.5
2022-04-18,25.625,kumasi,27.2
2022-04-19,26.058333333333334,kumasi,28.4
2022-04-20,26.166666666666668,kumasi,28.1
2022-04-21,24.7375,kumasi,26.1
2022-04-22,26.087500000000002,kumasi,28.2
2022-04-23,26.625,kumasi,29.9
2022-04-24,26.179166666666664,kumasi,26.5
2022-04-25,26.212500000000002,kumasi,26.8
2022-04-26,26.84166666666667,kumasi,27.0
2022-04-27,25.983333333333334,kumasi,30.7
2022-04-28,23.883333333333336,kumasi,25.0
2022-04-29,25.537499999999998,kumasi,27.7
2022-04-30,25.729166666666668,kumasi,26.1
2022-05-01,26.329166666666666,kumasi,28.6
2022-05-02,26.166666666666668,kumasi,28.9
2022-05-03,26.358333333333334,kumasi,29.8
2022-05-04,26.008333333333336,kumasi,26.1
2022-05-05,26.02916666666667,kumasi,25.9
2022-05-06,25.183333333333334,kumasi,26.4
2022-05-07,25.291666666666668,kumasi,27.8
2022-05-08,25.587500000000002,kumasi,28.6
2022-05-09,25.599999999999998,kumasi,26.2
2022-05-10,25.933333333333334,kumasi,27.1
2022-05-11,26.3125,kumasi,28.6
2022-05-12,25.912499999999998,kumasi,26.5
2022-05-13,26.695833333333336,kumasi,27.2
2022-05-14,26.537499999999998,kumasi,27.1
2022-05-15,26.358333333333334,kumasi,27.3
2022-05-16,26.662499999999998,kumasi,26.7
2022-05-17,26.233333333333334,kumasi,27.1
2022-05-18,26.90416666666667,kumasi,28.4
2022-05-19,26.416666666666668,kumasi,28.7
2022-05-20,24.8625,kumasi,25.3
2022-05-21,24.5,kumasi,24.2
2022-05-22,23.579166666666666,kumasi,24.1
2022-05-23,25.145833333333332,kumasi,26.5
2022-05-24,23.954166666666666,kumasi,24.1
2022-05-25,24.316666666666666,kumasi,25.0
2022-05-27,25.1125,kumasi,28.5
2022-05-28,25.820833333333336,kumasi,25.9
2022-05-29,26.054166666666664,kumasi,30.0
2022-05-30,25.883333333333336,kumasi,26.6
2022-05-31,25.141666666666666,kumasi,25.2
2022-06-01,25.691666666666666,kumasi,28.3
2022-06-02,26.895833333333332,kumasi,26.9
2022-06-03,25.125,kumasi,25.8
2022-06-04,25.045833333333334,kumasi,25.9
2022-06-05,25.166666666666668,kumasi,25.5
2022-06-06,24.433333333333334,kumasi,27.1
2022-06-07,25.145833333333332,kumasi,26.8
2022-06-08,25.291666666666668,kumasi,27.6
2022-06-09,25.233333333333334,kumasi,26.1
2022-06-10,23.954166666666666,kumasi,23.8
2022-06-11,23.770833333333332,kumasi,25.7
2022-06-12,24.900000000000002,kumasi,24.8
2022-06-13,26.087500000000002,kumasi,28.4
2022-06-14,25.708333333333332,kumasi,26.8
2022-06-15,23.84583333333333,kumasi,24.0
2022-06-16,22.5625,kumasi,24.6
2022-06-17,23.525000000000002,kumasi,23.7
2022-06-18,23.245833333333334,kumasi,23.0
2022-06-19,23.71666666666667,kumasi,24.6
2022-06-20,23.8625,kumasi,24.0
2022-06-21,24.254166666666666,kumasi,26.9
2022-06-22,23.849999999999998,kumasi,26.9
2022-06-23,23.733333333333334,kumasi,23.9
2022-06-24,24.195833333333336,kumasi,25.6
2022-06-25,23.320833333333336,kumasi,23.6
2022-06-26,24.616666666666664,kumasi,28.0
2022-06-27,24.7,kumasi,24.8
2022-06-28,24.820833333333336,kumasi,27.7
2022-06-29,24.020833333333332,kumasi,24.3
2022-06-30,23.120833333333334,kumasi,24.1
2022-07-01,23.145833333333332,kumasi,22.9
2022-07-02,23.120833333333334,kumasi,23.1
2022-07-03,24.020833333333332,kumasi,26.2
2022-07-04,23.97083333333333,kumasi,24.5
2022-07-05,23.316666666666666,kumasi,23.7
2022-07-06,24.099999999999998,kumasi,26.5
2022-07-07,25.058333333333334,kumasi,25.0
2022-07-08,23.458333333333332,kumasi,23.6
2022-07-09,23.8125,kumasi,24.0
2022-07-10,24.420833333333334,kumasi,25.7
2022-07-11,23.683333333333334,kumasi,25.4
2022-07-12,24.208333333333332,kumasi,24.4
2022-07-13,23.65833333333333,kumasi,24.0
2022-07-14,24.675,kumasi,24.8
2022-07-15,24.675,kumasi,24.8
2022-07-16,23.641666666666666,kumasi,24.2
2022-07-17,24.46666666666667,kumasi,25.0
2022-07-18,24.575,kumasi,26.9
2022-07-19,23.816666666666666,kumasi,26.1
2022-07-20,23.670833333333334,kumasi,24.1
2022-07-21,23.704166666666666,kumasi,25.8
2022-07-22,24.025000000000002,kumasi,25.6
2022-07-23,23.575,kumasi,25.3
2022-07-24,24.650000000000002,kumasi,25.7
2022-07-25,24.695833333333336,kumasi,25.4
2022-07-26,23.566666666666666,kumasi,27.2
2022-07-27,24.183333333333334,kumasi,25.9
2022-07-28,25.008333333333336,kumasi,25.0
2022-07-29,24.587500000000002,kumasi,25.4
2022-07-30,24.683333333333334,kumasi,25.9
2022-07-31,24.045833333333334,kumasi,24.2
2022-08-01,22.150000000000002,kumasi,22.9
2022-08-02,23.09166666666667,kumasi,23.3
2022-08-03,24.025000000000002,kumasi,23.8
2022-08-04,23.675,kumasi,23.8
2022-08-05,23.520833333333332,kumasi,24.2
2022-08-06,23.733333333333334,kumasi,26.1
2022-08-07,23.991666666666664,kumasi,26.6
2022-08-08,24.5125,kumasi,25.0
2022-08-09,24.666666666666668,kumasi,25.8
2022-08-10,24.7,kumasi,24.9
2022-08-11,25.329166666666666,kumasi,24.9
2022-08-12,24.575,kumasi,26.1
2022-08-13,24.679166666666664,kumasi,25.0
2022-08-14,23.7,kumasi,23.7
2022-08-15,22.587500000000002,kumasi,22.6
2022-08-16,24.554166666666664,kumasi,24.5
2022-08-17,24.883333333333336,kumasi,26.1
2022-08-18,24.3875,kumasi,24.8
2022-08-19,22.670833333333334,kumasi,22.9
2022-08-20,24.504166666666666,kumasi,24.8
2022-08-21,25.462500000000002,kumasi,27.3
2022-08-22,24.337500000000002,kumasi,24.7
2022-08-23,22.645833333333332,kumasi,23.8
2022-08-24,24.479166666666668,kumasi,24.6
2022-08-25,25.0125,kumasi,25.7
2022-08-26,24.295833333333334,kumasi,25.2
2022-08-27,22.0125,kumasi,22.1
2022-08-28,23.395833333333332,kumasi,23.4
2022-08-29,24.670833333333334,kumasi,25.1
2022-08-30,24.45,kumasi,23.5
2022-08-31,22.979166666666668,kumasi,22.9
2022-09-01,24.087500000000002,kumasi,24.2
2022-09-02,24.645833333333332,kumasi,25.6
2022-09-03,24.25,kumasi,25.1
2022-09-04,23.883333333333336,kumasi,24.1
2022-09-05,23.78333333333333,kumasi,24.2
2022-09-06,24.125,kumasi,25.7
2022-09-07,24.445833333333336,kumasi,24.7
2022-09-08,24.308333333333334,kumasi,24.4
2022-09-09,23.900000000000002,kumasi,24.1
2022-09-10,24.483333333333334,kumasi,24.6
2022-09-11,24.854166666666668,kumasi,24.8
2022-09-12,22.84583333333333,kumasi,24.3
2022-09-13,24.78333333333333,kumasi,25.2
2022-09-14,25.083333333333332,kumasi,25.8
2022-09-15,24.1875,kumasi,24.0
2022-09-16,22.75,kumasi,22.8
2022-09-17,24.40833333333333,kumasi,24.7
2022-09-18,24.041666666666668,kumasi,25.7
2022-09-19,23.145833333333332,kumasi,25.3
2022-09-20,23.170833333333334,kumasi,25.2
2022-09-21,24.03333333333333,kumasi,25.6
2022-09-22,23.670833333333334,kumasi,24.4
2022-09-23,24.116666666666664,kumasi,25.6
2022-09-24,24.0625,kumasi,24.2
2022-09-25,24.3125,kumasi,25.5
2022-09-26,22.212500000000002,kumasi,24.7
2022-09-27,22.829166666666666,kumasi,24.3
2022-09-28,22.2,kumasi,23.6
2022-09-29,23.504166666666666,kumasi,24.6
2022-09-30,24.162499999999998,kumasi,24.8
2022-10-01,22.754166666666666,kumasi,24.7
2022-10-02,23.5625,kumasi,23.6
2022-10-03,24.3875,kumasi,25.5
2022-10-04,24.420833333333334,kumasi,24.5
2022-10-05,24.304166666666664,kumasi,25.1
2022-10-06,24.495833333333334,kumasi,24.4
2022-10-07,23.191666666666666,kumasi,23.9
2022-10-08,23.354166666666668,kumasi,23.9
2022-10-09,23.941666666666666,kumasi,24.2
2022-10-10,23.28333333333333,kumasi,23.5
2022-10-11,24.05,kumasi,26.9
